Response ID;Date submitted;Last page;Start language;Seed;In which field are you active?;How many years of experience do you have in your field?;How old are you?;What was your favorite option?;Do you have any other comments or hints?;vis_type;complicated_easy;untraceable_traceable;undemonstrative_expressive;confusing_clear;biasing_neutral;doubtful_trustworthy;insignificant_meaningful;conventional_inventive;usual_leadingedge;boring_exciting;obscure_comprehensible;notinteresting_interesting;obstructive_supportive;inefficient_efficient;inappropriate_sound;Expertise
36;1980-01-01 00:00:00;5;en;444753394;2;12;3;2;You mention prostate needle biopsy, but the image shows a resection specimen. ;Bounding Box;;;;;;;;;;;;;;;3;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;5;;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;1;;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;5;;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;7;;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;6;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;4;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;7;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;7;;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;7;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;4;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;7;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;7;;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;4;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;1;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;6;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;7;;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;7;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;1;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;4;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;7;;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;7;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;1;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;4;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;7;;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;7;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;4;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;7;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;7;;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;5;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;7;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;5;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;7;;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;5;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;7;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;6;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;7;;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;;6;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;;7;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;;5;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;;7;;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;;;7;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;;;4;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;;;7;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;;;7;;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;;;;7;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;;;;7;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;;;;6;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;;;;7;;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;;;;;6;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;;;;;1;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;;;;;7;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;;;;;7;;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;;;;;;7;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;;;;;;1;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;;;;;;7;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;;;;;;7;;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Mask;;;;;;;;;;;;;;;7;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Heatmap;;;;;;;;;;;;;;;1;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Segmentation Contour;;;;;;;;;;;;;;;4;Pathology
37;1980-01-01 00:00:00;5;en;792001653;2;7;3;3;;Bounding Box;;;;;;;;;;;;;;;7;Pathology
38;;3;en;1625490686;2;22;4;;;;;;;;;;;;;;;;;;;Pathology
39;;2;en;192365024;1;7;3;;;;;;;;;;;;;;;;;;;Radiology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;7;;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;7;;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;7;;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;7;;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;7;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;7;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;7;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;5;;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;7;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;7;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;7;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;4;;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;7;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;6;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;7;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;6;;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;3;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;4;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;2;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;3;;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;7;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;4;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;7;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;5;;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;6;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;6;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;6;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;6;;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;5;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;5;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;3;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;4;;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;3;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;5;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;3;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;4;;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;;5;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;;5;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;;5;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;;3;;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;;;7;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;;;6;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;;;6;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;;;5;;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;;;;5;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;;;;5;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;;;;5;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;;;;4;;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;;;;;7;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;;;;;7;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;;;;;7;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;;;;;6;;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;;;;;;7;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;;;;;;6;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;;;;;;7;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;;;;;;6;;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Mask;;;;;;;;;;;;;;;6;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Heatmap;;;;;;;;;;;;;;;6;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Segmentation Contour;;;;;;;;;;;;;;;7;Pathology
40;1980-01-01 00:00:00;5;en;1311345777;2;14;4;1;;Bounding Box;;;;;;;;;;;;;;;5;Pathology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;3;;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;7;;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;7;;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;6;;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;7;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;7;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;7;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;3;;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;4;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;6;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;5;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;4;;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;3;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;7;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;7;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;4;;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;3;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;6;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;5;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;4;;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;5;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;6;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;6;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;4;;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;5;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;6;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;5;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;4;;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;5;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;7;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;5;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;4;;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;5;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;7;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;6;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;4;;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;;4;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;;7;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;;4;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;;4;;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;;;7;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;;;7;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;;;7;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;;;4;;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;;;;4;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;;;;7;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;;;;5;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;;;;4;;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;;;;;3;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;;;;;7;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;;;;;7;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;;;;;4;;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;;;;;;3;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;;;;;;7;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;;;;;;7;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;;;;;;4;;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Mask;;;;;;;;;;;;;;;4;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Heatmap;;;;;;;;;;;;;;;6;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Segmentation Contour;;;;;;;;;;;;;;;6;Radiology
41;1980-01-01 00:00:00;5;en;1642299036;1;11;3;2;;Bounding Box;;;;;;;;;;;;;;;4;Radiology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;4;;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;4;;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;4;;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;4;;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;4;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;4;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;4;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;4;;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;4;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;4;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;4;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;4;;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;4;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;4;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;4;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;4;;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;4;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;4;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;4;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;4;;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;4;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;4;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;4;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;4;;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;4;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;4;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;4;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;4;;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;4;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;4;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;4;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;4;;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;4;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;4;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;4;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;4;;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;;4;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;;4;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;;4;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;;4;;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;;;4;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;;;4;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;;;4;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;;;4;;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;;;;4;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;;;;4;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;;;;4;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;;;;4;;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Mask;;;;;;;;;;;;;4;;;Pathology
42;;4;en;1936982267;2;1;2;;;Heatmap;;;;;;;;;;;;;4;;;Pathology
42;;4;en;1936982267;2;1;2;;;Segmentation Contour;;;;;;;;;;;;;4;;;Pathology
42;;4;en;1936982267;2;1;2;;;Bounding Box;;;;;;;;;;;;;4;;;Pathology
